case_index,contribution_type,source,herb_id,adr_id,original_score,feature,node_type,node_id,path_index,path_text,path_features,masked_score,score_drop
18,node,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,target:15692,target,15692,,,,0.9974688291549683,1.7881e-06
18,node,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,target:590,target,590,,,,0.9974693059921265,1.3113e-06
18,node,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,target:20366,target,20366,,,,0.9974702596664429,3.576e-07
18,node,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,compound:435,compound,435,,,,0.9974703788757324,2.384e-07
18,node,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,compound:278,compound,278,,,,0.9974706172943115,0.0
18,node,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,compound:443,compound,443,,,,0.9975040555000305,-3.34382e-05
18,path,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,path:2,,,2,成分介导：地钱（Marchantia polymorpha） → Compound #480 → Target #11486 ← Dry cough,compound:480;target:11486,0.9974249601364136,4.56572e-05
18,path,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,path:1,,,1,成分介导：地钱（Marchantia polymorpha） → Compound #480 → Target #7213 ← Dry cough,compound:480;target:7213,0.9974263310432434,4.42863e-05
18,path,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,path:3,,,3,成分介导：地钱（Marchantia polymorpha） → Compound #435 → Target #11486 ← Dry cough,compound:435;target:11486,0.9974654912948608,5.126e-06
18,path,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,path:5,,,5,成分介导：地钱（Marchantia polymorpha） → Compound #278 → Target #11486 ← Dry cough,compound:278;target:11486,0.9974658489227295,4.7684e-06
18,path,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,path:4,,,4,成分介导：地钱（Marchantia polymorpha） → Compound #435 → Target #590 ← Dry cough,compound:435;target:590,0.9974690675735474,1.5497e-06
18,path,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,path:6,,,6,成分介导：地钱（Marchantia polymorpha） → Compound #278 → Target #20366 ← Dry cough,compound:278;target:20366,0.9974703788757324,2.384e-07
18,path,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,path:8,,,8,成分介导：地钱（Marchantia polymorpha） → Compound #443 → Target #7213 ← Dry cough,compound:443;target:7213,0.9975007176399231,-3.01003e-05
18,path,pu_xmsat_global_unobserved_pairs,618,2095,0.9974706172943115,path:7,,,7,成分介导：地钱（Marchantia polymorpha） → Compound #443 → Target #15692 ← Dry cough,compound:443;target:15692,0.9975022673606873,-3.16501e-05
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,compound:480,compound,480,,,,0.9973264932632446,2.99215e-05
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,target:7213,target,7213,,,,0.9973419308662415,1.44839e-05
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,target:19496,target,19496,,,,0.9973490238189697,7.391e-06
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,target:2432,target,2432,,,,0.9973510503768921,5.3644e-06
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,target:13357,target,13357,,,,0.9973515272140503,4.8876e-06
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,target:12639,target,12639,,,,0.997355580329895,8.345e-07
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,compound:613,compound,613,,,,0.9973602890968323,-3.8743e-06
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,compound:1243,compound,1243,,,,0.9973689317703247,-1.2517e-05
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,compound:1329,compound,1329,,,,0.9973689317703247,-1.2517e-05
19,node,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,compound:443,compound,443,,,,0.9974094033241272,-5.29885e-05
19,path,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,path:3,,,3,成分介导：地钱（Marchantia polymorpha） → Compound #480 → Target #7213 ← Essential thrombocythaemia,compound:480;target:7213,0.9973119497299194,4.44651e-05
19,path,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,path:2,,,2,成分介导：地钱（Marchantia polymorpha） → Compound #480 → Target #2432 ← Essential thrombocythaemia,compound:480;target:2432,0.9973211884498596,3.52263e-05
19,path,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,path:1,,,1,共享靶点：地钱（Marchantia polymorpha） → Target #13357 ← Essential thrombocythaemia,target:13357,0.9973515272140503,4.8876e-06
19,path,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,path:4,,,4,成分介导：地钱（Marchantia polymorpha） → Compound #613 → Target #19496 ← Essential thrombocythaemia,compound:613;target:19496,0.9973530769348145,3.3379e-06
19,path,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,path:7,,,7,成分介导：地钱（Marchantia polymorpha） → Compound #1329 → Target #19496 ← Essential thrombocythaemia,compound:1329;target:19496,0.9973616003990173,-5.1856e-06
19,path,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,path:5,,,5,成分介导：地钱（Marchantia polymorpha） → Compound #1243 → Target #19496 ← Essential thrombocythaemia,compound:1243;target:19496,0.9973617196083069,-5.3048e-06
19,path,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,path:6,,,6,成分介导：地钱（Marchantia polymorpha） → Compound #1243 → Target #12639 ← Essential thrombocythaemia,compound:1243;target:12639,0.9973682761192322,-1.18613e-05
19,path,pu_xmsat_global_unobserved_pairs,618,4759,0.9973564147949219,path:8,,,8,成分介导：地钱（Marchantia polymorpha） → Compound #443 → Target #19496 ← Essential thrombocythaemia,compound:443;target:19496,0.9974023103713989,-4.58956e-05
20,node,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,compound:761,compound,761,,,,0.9970453381538391,0.0002982616
20,node,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,target:19336,target,19336,,,,0.9973424077033997,1.1921e-06
20,node,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,target:19817,target,19817,,,,0.9973435997962952,0.0
20,node,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,target:5663,target,5663,,,,0.9973435997962952,0.0
20,node,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,compound:699,compound,699,,,,0.9973438382148743,-2.384e-07
20,node,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,target:2606,target,2606,,,,0.9973439574241638,-3.576e-07
20,path,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,path:4,,,4,成分介导：甜根多足蕨（Polypodium glycyrrhiza） → Compound #761 → Target #19336 ← Sulphaemoglobinaemia,compound:761;target:19336,0.997044026851654,0.0002995729
20,path,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,path:5,,,5,成分介导：甜根多足蕨（Polypodium glycyrrhiza） → Compound #699 → Target #19336 ← Sulphaemoglobinaemia,compound:699;target:19336,0.9973426461219788,9.537e-07
20,path,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,path:1,,,1,共享靶点：甜根多足蕨（Polypodium glycyrrhiza） → Target #19817 ← Sulphaemoglobinaemia,target:19817,0.9973435997962952,0.0
20,path,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,path:3,,,3,共享靶点：甜根多足蕨（Polypodium glycyrrhiza） → Target #5663 ← Sulphaemoglobinaemia,target:5663,0.9973435997962952,0.0
20,path,pu_xmsat_global_unobserved_pairs,373,1155,0.9973435997962952,path:2,,,2,共享靶点：甜根多足蕨（Polypodium glycyrrhiza） → Target #2606 ← Sulphaemoglobinaemia,target:2606,0.9973439574241638,-3.576e-07
